paper_id,title,abstract,year,venue,citation_count,doi,pmid,arxiv_id,publication_types,publication_date,url,fields_of_study,fields_of_study_provenance,authors,query_ids,query_axes,retrieval_channels,keep,scope_reasons,direct_scope_hits,resolution_hits,network_hits,qc_hits,infrastructure_hits,health_hits,people_development_hits,macroscale_hits,corpus_in_degree,corpus_out_degree,pagerank,pagerank_percentile,k_core,component,age_normalized_citation_signal,age_normalized_citation_percentile,lexical_axis_count,evidence_score,tier,direct_seed_links,bibliographic_coupling_support,cocitation_support,direct_nanoscale_view,macroscale_flag,health_flag,training_outreach_flag,provenance_term_connectome,provenance_term_wiring_diagram,provenance_term_synaptic_graph,provenance_term_connectome_constrained,provenance_term_graph_query,specific_connectome_analysis,direct_resolution_refs_cited,inherited_connectome_provenance,derived_nanoscale_core,high_priority_nanoscale_core,direct_core_graph_links,graph_supported_adjacent_view,cleanup_bucket
1abb5ec1131186ff6acf026535eca3ad6203ca42,A functionally ordered visual feature map in the Drosophila brain.,"Topographic maps, the systematic spatial ordering of neurons by response tuning, are common across species. In Drosophila, the lobula columnar (LC) neuron types project from the optic lobe to the central brain, where each forms a glomerulus in a distinct position. However, the advantages of this glomerular arrangement are unclear. Here, we examine the functional and spatial relationships of 10 glomeruli using single-neuron calcium imaging. We discover novel detectors for objects smaller than the lens resolution (LC18) and for complex line motion (LC25). We find that glomeruli are spatially clustered by selectivity for looming versus drifting object motion and ordered by size tuning to form a topographic visual feature map. Furthermore, connectome analysis shows that downstream neurons integrate from sparse subsets of possible glomeruli combinations, which are biased for glomeruli encoding similar features. LC neurons are thus an explicit example of distinct feature detectors topographically organized to facilitate downstream circuit integration.",2022.0,Neuron,81,10.1016/j.neuron.2022.02.013,35290791.0,,JournalArticle,2022-03-01,https://www.semanticscholar.org/paper/1abb5ec1131186ff6acf026535eca3ad6203ca42,Biology,Biology|s2-fos-model,Nathan C. Klapoetke; Aljoscha Nern; E. M. Rogers; G. Rubin; Michael B. Reiser; G. Card,,network_science,1hop_references,True,network_science_scope,connectom,,graph,,,,,,7,0,0.0002200099329255,0.8683302362622777,6,1,1.9707447589279148,0.957791345898593,1,3.2134766834793376,core_candidate,8.0,0.0,8.0,False,False,False,False,True,False,False,False,False,True,0,False,False,False,6,True,graph_supported_adjacent
b35bd808b885015154c5ef66c1c1e9230be308eb,Search for computational modules in the C. elegans brain,"BackgroundDoes the C. elegans nervous system contain multi-neuron computational modules that perform stereotypical functions? We attempt to answer this question by searching for recurring multi-neuron inter-connectivity patterns in the C. elegans nervous system's wiring diagram.ResultsOur statistical analysis reveals that some inter-connectivity patterns containing two, three and four (but not five) neurons are significantly over-represented relative to the expectations based on the statistics of smaller inter-connectivity patterns.ConclusionsOver-represented patterns (or motifs) are candidates for computational modules that may perform stereotypical functions in the C. elegans nervous system. These modules may appear in other species and need to be investigated further.",2004.0,BMC Biology,110,10.1186/1741-7007-2-25,15574204.0,,JournalArticle,2004-12-02,https://www.semanticscholar.org/paper/b35bd808b885015154c5ef66c1c1e9230be308eb,Biology;Computer Science,Biology|s2-fos-model;Computer Science|s2-fos-model,Markus Reigl; U. Alon; D. Chklovskii,,network_science,1hop_references,True,network_science_scope,wiring diagram,,motif,,,,,,7,0,0.0004560526901627,0.9346960445978232,6,1,0.9820049304107388,0.4624369524820812,1,3.0155738430227412,core_candidate,7.0,0.0,6.0,False,False,False,False,False,True,False,False,False,True,0,False,False,False,6,True,graph_supported_adjacent
aa455e65feadb03f6aeaf3daa579068c1d993532,Aggression across sexes from a contextual- and circuit-based perspective.,"Often referred to as a 'fight,' survival involves intense competition over resources. Threat displays and high-intensity attacks are just a few of the aggressive actions exhibited during these contests. Certain motor programs are species-specific, like the vibration of a rattlesnake tail. However, conserved behavioral features are found across species, which appear to be mirrored within the brain. Further parallels have been found across sexes between aggression-promoting contexts and the underlying neuronal circuits. Unraveling the complex web of conserved and variable circuit mechanisms has been considerably advanced by the generation of brain-wiring diagrams in adult female and male Drosophila melanogaster. Here, I will summarize current research, primarily in Drosophila, on how contexts, sensory cues, and internal states regulate aggression across sexes.",2025.0,Current Opinion in Neurobiology,4,10.1016/j.conb.2025.103071,40578170.0,,Review;JournalArticle,2025-06-26,https://www.semanticscholar.org/paper/aa455e65feadb03f6aeaf3daa579068c1d993532,Biology;Psychology,Biology|s2-fos-model;Psychology|s2-fos-model,Catherine E. Schretter,,,1hop_citations,True,review_scope,wiring diagram,,,,,,,,0,6,0.0001267828160974,0.450491106981683,6,1,1.1380444617808732,0.572869657552429,0,2.874303159012477,supported,6.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,6,False,False,False,6,True,graph_supported_adjacent
b27e252bd8e0ec4be41c1525bc79ccef5004a0c4,Methods to investigate the structure and connectivity of the nervous system,"ABSTRACT Understanding the computations that take place in neural circuits requires identifying how neurons in those circuits are connected to one another. In addition, recent research indicates that aberrant neuronal wiring may be the cause of several neurodevelopmental disorders, further emphasizing the importance of identifying the wiring diagrams of brain circuits. To address this issue, several new approaches have been recently developed. In this review, we describe several methods that are currently available to investigate the structure and connectivity of the brain, and discuss their strengths and limitations.",2017.0,Fly,13,10.1080/19336934.2017.1295189,28277925.0,,Review;JournalArticle,2017-02-16,https://www.semanticscholar.org/paper/b27e252bd8e0ec4be41c1525bc79ccef5004a0c4,Biology,Biology|s2-fos-model,Donghyung Lee; Ting-hao Huang; Aubrie L De La Cruz; Antuca Callejas; C. Lois,,,1hop_citations;1hop_references,True,review_scope,wiring diagram,,,,,disorder,,,1,5,0.0001896875524532,0.8505441996283515,6,1,0.8345432037345951,0.3793469604459782,0,2.8275816299442527,supported,6.0,5.0,1.0,False,False,True,False,False,False,False,False,False,False,5,False,False,False,6,True,graph_supported_adjacent
8d8aaae1d1b7cc1b50a1d5a83c188800796e169e,Scaling up X-ray holographic nanotomography for neuronal tissue imaging,"Neuronal circuit reconstruction from X-ray holographic nanotomography (XNH) images of neuronal tissue requires overcoming limits in acquisition speed, image quality, and sample size. To fully exploit the higher brilliance of the European Synchrotron’s upgraded source, advances in endstation instrumentation and adapted data collection strategies are necessary. A detector upgrade combined with continuous scanning for XNH of neural tissue samples at the ESRF’s ID16A beamline demonstrates preserved or improved quality of images of large samples whilst increasing data acquisition time by more than a factor of two. This is a critical step in enabling the scaling up of XNH for neuronal tissue imaging.",2025.0,Biomedical Optics Express,5,10.1364/boe.559263,41767922.0,,JournalArticle,2025-03-19,https://www.semanticscholar.org/paper/8d8aaae1d1b7cc1b50a1d5a83c188800796e169e,Engineering;Physics;Materials Science,Engineering|s2-fos-model;Physics|s2-fos-model;Materials Science|s2-fos-model,Jayde Livingstone; Carles Bosch; Aaron T. Kuan; Lucas Benoït; P. Busca; T. Martin; M. Mazri; Wangchu Xiang; Wei-Chung Allen Lee; Andreas T. Schaefer; P. Cloetens; A. Pacureanu,,network_science,1hop_citations;1hop_references,True,network_science_scope,neuronal circuit reconstruction,,graph,,,,,,1,4,0.0001402489279092,0.7334749137244492,5,1,1.2669652709463668,0.6668436421555615,1,3.7168613397044505,core_candidate,6.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,4,False,False,False,5,True,graph_supported_adjacent
41964bd24d9dd2423cdefcc6cfb17f1964a03a27,OpenWorm: overview and recent advances in integrative biological simulation of Caenorhabditis elegans,"The adoption of powerful software tools and computational methods from the software industry by the scientific research community has resulted in a renewed interest in integrative, large-scale biological simulations. These typically involve the development of computational platforms to combine diverse, process-specific models into a coherent whole. The OpenWorm Foundation is an independent research organization working towards an integrative simulation of the nematode Caenorhabditis elegans, with the aim of providing a powerful new tool to understand how the organism's behaviour arises from its fundamental biology. In this perspective, we give an overview of the history and philosophy of OpenWorm, descriptions of the constituent sub-projects and corresponding open-science management practices, and discuss current achievements of the project and future directions. This article is part of a discussion meeting issue ‘Connectome to behaviour: modelling C. elegans at cellular resolution’.",2018.0,Philosophical Transactions of the Royal Society of London. Biological Sciences,101,10.1098/rstb.2017.0382,30201845.0,,Review;JournalArticle,2018-09-10,https://www.semanticscholar.org/paper/41964bd24d9dd2423cdefcc6cfb17f1964a03a27,Biology;Computer Science,Biology|s2-fos-model;Computer Science|s2-fos-model,G. Sarma; Chee Wai Lee; Thomas E. Portegys; Vahid Ghayoomie; Travis W. Jacobs; Bradly Alicea; Matteo Cantarelli; M. Currie; R. C. Gerkin; Shane Gingell; P. Gleeson; R. Gordon; Ramin M. Hasani; Giovanni Idili; S. Khayrulin; David Lung; A. Palyanov; Mark Watts; S. Larson,,,1hop_citations;1hop_references,True,review_scope,connectom,,community,,,,,,6,3,0.0002394914976796,0.8839925670294664,7,1,1.5416576044280903,0.8412529864613751,0,3.5836209185027874,core_candidate,9.0,3.0,6.0,False,False,False,False,True,False,False,False,False,True,1,False,False,False,5,True,graph_supported_adjacent
3919ed02bf16acd07206c40fcbb2d85ce37e4639,The Human Connectome Project: A data acquisition perspective,"The Human Connectome Project (HCP) is an ambitious 5-year effort to characterize brain connectivity and function and their variability in healthy adults. This review summarizes the data acquisition plans being implemented by a consortium of HCP investigators who will study a population of 1200 subjects (twins and their non-twin siblings) using multiple imaging modalities along with extensive behavioral and genetic data. The imaging modalities will include diffusion imaging (dMRI), resting-state fMRI (R-fMRI), task-evoked fMRI (T-fMRI), T1- and T2-weighted MRI for structural and myelin mapping, plus combined magnetoencephalography and electroencephalography (MEG/EEG). Given the importance of obtaining the best possible data quality, we discuss the efforts underway during the first two years of the grant (Phase I) to refine and optimize many aspects of HCP data acquisition, including a new 7T scanner, a customized 3T scanner, and improved MR pulse sequences.",2012.0,NeuroImage,2688,10.1016/j.neuroimage.2012.02.018,22366334.0,,Review;JournalArticle,2012-02-17,https://www.semanticscholar.org/paper/3919ed02bf16acd07206c40fcbb2d85ce37e4639,Medicine,Medicine|s2-fos-model,D. C. Essen; K. Uğurbil; E. Auerbach; D. Barch; Timothy Edward John Behrens; R. Bucholz; A. Chang; Liyong Chen; M. Corbetta; Sandra W. Curtiss; S. D. Penna; D. Feinberg; M. Glasser; N. Harel; A. Heath; L. Larson-Prior; D. Marcus; G. Michalareas; S. Moeller; R. Oostenveld; S. Petersen; F. Prior; B. Schlaggar; Stephen M. Smith; A. Snyder; Junqian Xu; E. Yacoub,,network_science,1hop_references,True,network_science_scope;review_scope,connectom,,graph,,,,,dmri;human connectome project;resting-state,8,0,0.0010851170219688,0.9726572869657552,5,1,2.038977178665603,0.9638970002654632,1,3.2947747986903813,core_candidate,8.0,0.0,7.0,False,True,False,False,True,False,False,False,False,True,0,False,False,False,5,True,graph_supported_adjacent
50431900e1d8c81d4af3161eebca90ee10f57e88,The challenge of mapping the human connectome based on diffusion tractography,"Tractography based on non-invasive diffusion imaging is central to the study of human brain connectivity. To date, the approach has not been systematically validated in ground truth studies. Based on a simulated human brain data set with ground truth tracts, we organized an open international tractography challenge, which resulted in 96 distinct submissions from 20 research groups. Here, we report the encouraging finding that most state-of-the-art algorithms produce tractograms containing 90% of the ground truth bundles (to at least some extent). However, the same tractograms contain many more invalid than valid bundles, and half of these invalid bundles occur systematically across research groups. Taken together, our results demonstrate and confirm fundamental ambiguities inherent in tract reconstruction based on orientation information alone, which need to be considered when interpreting tractography and connectivity results. Our approach provides a novel framework for estimating reliability of tractography and encourages innovation to address its current limitations. Though tractography is widely used, it has not been systematically validated. Here, authors report results from 20 groups showing that many tractography algorithms produce both valid and invalid bundles.",2017.0,Nature Communications,1267,10.1038/s41467-017-01285-x,29116093.0,,JournalArticle,2017-11-07,https://www.semanticscholar.org/paper/50431900e1d8c81d4af3161eebca90ee10f57e88,Computer Science,Computer Science|s2-fos-model,Klaus Hermann Maier-Hein; P. Neher; Jean-Christophe Houde; Marc-Alexandre Côté; E. Garyfallidis; Jidan Zhong; M. Chamberland; F. Yeh; Ying-Chia Lin; Q. Ji; W. Reddick; J. Glass; D. Chen; Yuanjing Feng; Chengfeng Gao; Ye Wu; Jieyan Ma; H. Renjie; Qiang Li; C. Westin; Samuel Deslauriers-Gauthier; J. O. O. González; Michael Paquette; Samuel St-Jean; G. Girard; F. Rheault; Jasmeen Sidhu; C. Tax; F. Guo; H. Mesri; Szabolcs Dávid; M. Froeling; A. Heemskerk; A. Leemans; A. Boré; B. Pinsard; C. Bedetti; M. Desrosiers; S. Brambati; J. Doyon; Alessia Sarica; R. Vasta; A. Cerasa; A. Quattrone; J. Yeatman; Ali R. Khan; Wes Hodges; Simon Alexander; D. Romascano; M. Barakovic; A. Auría; O. Esteban; A. Lemkaddem; J. Thiran; H. Cetingul; B. Odry; B. Mailhé; M. Nadar; F. Pizzagalli; Gautam Prasad; Julio E. Villalón-Reina; Justin Galvis; P. Thompson; Francisco de Santiago Requejo; P. L. Laguna; L. Lacerda; Rachel L. C. Barrett; F. Dell’Acqua; M. Catani; L. Petit; E. Caruyer; Alessandro Daducci; T. Dyrby; T. Holland-Letz; C. Hilgetag; B. Stieltjes; M. Descoteaux,,network_science,1hop_references,True,network_science_scope,connectom,,graph,,,human brain,,,6,0,0.0002778184927874,0.8970002654632333,4,1,2.2595094115223,0.9851340589328378,1,3.248650561897177,core_candidate,6.0,0.0,4.0,False,False,True,False,True,False,False,False,False,True,0,False,False,False,5,True,graph_supported_adjacent
72134eb7f8d16a688e34fd2117e22ef783c94f55,Small-World Brain Networks Revisited,"It is nearly 20 years since the concept of a small-world network was first quantitatively defined, by a combination of high clustering and short path length; and about 10 years since this metric of complex network topology began to be widely applied to analysis of neuroimaging and other neuroscience data as part of the rapid growth of the new field of connectomics. Here, we review briefly the foundational concepts of graph theoretical estimation and generation of small-world networks. We take stock of some of the key developments in the field in the past decade and we consider in some detail the implications of recent studies using high-resolution tract-tracing methods to map the anatomical networks of the macaque and the mouse. In doing so, we draw attention to the important methodological distinction between topological analysis of binary or unweighted graphs, which have provided a popular but simple approach to brain network analysis in the past, and the topology of weighted graphs, which retain more biologically relevant information and are more appropriate to the increasingly sophisticated data on brain connectivity emerging from contemporary tract-tracing and other imaging studies. We conclude by highlighting some possible future trends in the further development of weighted small-worldness as part of a deeper and broader understanding of the topology and the functional value of the strong and weak links between areas of mammalian cortex.",2016.0,The Neuroscientist,807,10.1177/1073858416667720,27655008.0,1608.05665,Review;JournalArticle,2016-08-19,https://www.semanticscholar.org/paper/72134eb7f8d16a688e34fd2117e22ef783c94f55,Computer Science,Computer Science|s2-fos-model,D. Bassett; E. Bullmore,,network_science,1hop_citations;1hop_references,True,network_science_scope;review_scope,connectom,,graph;network analysis;network topology;small-world,,,,,,10,3,0.0004004721714608,0.9251393681975046,7,1,2.018486407623977,0.96230422086541,1,4.008339969914167,core_candidate,13.0,3.0,6.0,False,False,False,False,True,False,False,False,False,True,0,False,False,False,4,True,graph_supported_adjacent
f082793a615dc84c41502b933e62f9763966eeef,Learning function from structure in neuromorphic networks,"The connection patterns of neural circuits in the brain form a complex network. Collective signalling within the network manifests as patterned neural activity and is thought to support human cognition and adaptive behaviour. Recent technological advances permit macroscale reconstructions of biological brain networks. These maps, termed connectomes, display multiple non-random architectural features, including heavy-tailed degree distributions, segregated communities and a densely interconnected core. Yet, how computation and functional specialization emerge from network architecture remains unknown. Here we reconstruct human brain connectomes using in vivo diffusion-weighted imaging and use reservoir computing to implement connectomes as artificial neural networks. We then train these neuromorphic networks to learn a memory-encoding task. We show that biologically realistic neural architectures perform best when they display critical dynamics. We find that performance is driven by network topology and that the modular organization of intrinsic networks is computationally relevant. We observe a prominent interaction between network structure and dynamics throughout, such that the same underlying architecture can support a wide range of memory capacity values as well as different functions (encoding or decoding), depending on the dynamical regime the network is in. This work opens new opportunities to discover how the network organization of the brain optimizes cognitive capacity. The relationship between brain organization, connectivity and computation is not well understood. The authors construct neuromorphic artificial neural networks endowed with biological connection patterns derived from diffusion-weighted imaging. The neuromorphic networks are trained to perform a memory task, revealing an interaction between network structure and dynamics.",2020.0,Nature Machine Intelligence,127,10.1038/s42256-021-00376-1,,,JournalArticle,2020-11-11,https://www.semanticscholar.org/paper/f082793a615dc84c41502b933e62f9763966eeef,Computer Science,Computer Science|s2-fos-model,Laura E. Suárez; B. Richards; Guillaume Lajoie; B. Mišić,,network_science,1hop_citations;1hop_references,True,network_science_scope,connectom,,degree distribution;modular;network topology,,,human brain,,,4,3,0.0002188157817552,0.8677993097955933,5,1,1.8338950617271996,0.9346960445978232,1,3.951530837978939,core_candidate,7.0,3.0,4.0,False,False,True,False,True,False,False,False,False,True,1,False,False,False,4,True,graph_supported_adjacent
